left,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,Department,salary
0,0.77,0.82,3,153,3,1,0,technical,MEDIUM
0,0.72,0.93,4,148,2,0,0,sales,LOW
0,0.18,0.8,2,110,5,0,0,support,LOW
0,0.61,0.87,5,156,4,0,0,sales,LOW
0,0.56,0.76,3,207,2,0,0,support,MEDIUM
0,0.99,0.68,4,235,3,0,0,product_mng,LOW
0,0.88,0.53,3,218,4,0,0,sales,LOW
0,0.67,0.97,5,239,3,0,0,support,LOW
0,0.38,0.52,2,171,3,0,0,accounting,MEDIUM
0,0.63,0.57,4,192,3,0,0,technical,HIGH
0,0.49,0.57,4,141,3,0,0,support,MEDIUM
0,0.83,0.78,5,240,3,0,0,accounting,HIGH
0,0.37,0.72,3,121,2,0,0,sales,LOW
0,0.5,0.73,3,148,3,0,0,accounting,LOW
0,0.53,0.99,3,223,10,0,0,marketing,LOW
0,0.31,0.42,4,108,4,0,0,technical,LOW
0,0.5,0.71,4,163,8,0,1,hr,MEDIUM
0,0.85,0.67,3,176,2,0,0,IT,MEDIUM
0,0.77,0.64,4,192,3,0,0,support,LOW
0,0.63,0.65,4,246,6,1,0,sales,LOW
0,0.67,0.66,3,151,3,0,0,technical,LOW
0,0.31,0.62,2,139,3,0,0,technical,MEDIUM
0,0.72,1,3,197,3,0,0,IT,MEDIUM
0,0.33,0.65,3,172,10,0,1,marketing,HIGH
0,0.81,0.76,5,198,4,0,0,IT,MEDIUM
0,0.94,0.61,4,199,3,0,0,sales,LOW
0,0.49,1,2,125,4,1,0,sales,LOW
0,0.61,0.96,3,174,6,0,0,support,LOW
0,0.61,0.68,5,145,3,1,0,sales,MEDIUM
0,0.52,0.72,2,160,2,0,0,technical,HIGH
0,0.71,0.71,4,221,3,0,0,technical,LOW
0,0.45,0.64,3,169,10,0,0,IT,MEDIUM
0,0.89,0.58,4,232,2,0,0,sales,LOW
0,0.88,0.82,4,109,2,0,0,support,MEDIUM
0,0.56,0.77,5,279,4,0,0,sales,LOW
0,0.7,0.91,5,139,3,1,0,technical,MEDIUM
0,0.5,0.95,5,194,3,0,0,sales,LOW
0,0.61,0.7,4,272,3,0,0,product_mng,HIGH
0,0.79,0.82,5,158,2,0,0,support,LOW
0,0.65,0.62,4,258,2,0,0,support,HIGH
0,0.37,0.85,2,185,3,0,0,product_mng,LOW
0,0.3,0.58,2,202,3,0,0,sales,LOW
0,0.5,0.97,2,252,4,0,0,management,MEDIUM
0,0.68,0.85,5,173,3,0,0,marketing,LOW
0,0.71,0.89,3,244,4,0,0,RandD,MEDIUM
0,0.19,0.83,3,202,4,0,0,sales,LOW
0,0.61,0.89,3,242,10,0,0,sales,HIGH
0,0.48,0.49,4,242,2,1,0,support,MEDIUM
0,0.77,0.89,4,269,10,0,0,management,HIGH
0,0.73,0.67,4,205,3,0,0,technical,LOW
0,0.53,0.53,4,205,3,0,0,sales,LOW
0,0.14,0.98,5,172,5,0,0,support,MEDIUM
0,0.71,0.76,4,202,2,1,0,support,LOW
0,0.71,0.61,2,198,2,1,0,marketing,LOW
0,0.61,0.57,5,232,3,0,0,sales,MEDIUM
0,0.7,0.51,3,256,3,0,0,technical,LOW
0,0.74,0.71,3,206,3,0,0,management,HIGH
0,0.71,0.79,4,133,3,0,1,technical,MEDIUM
0,0.84,0.99,3,144,4,0,0,sales,MEDIUM
0,0.78,0.63,5,200,2,0,0,technical,LOW
0,0.9,0.73,4,245,2,0,0,sales,LOW
0,0.98,0.8,2,201,2,0,0,sales,HIGH
0,0.8,0.99,3,158,3,0,0,sales,LOW
0,0.32,0.75,3,255,4,0,0,sales,MEDIUM
0,0.45,0.88,5,268,3,1,0,support,MEDIUM
0,0.15,0.53,4,205,5,1,0,sales,LOW
0,0.64,0.53,4,133,3,0,0,support,LOW
0,0.91,0.68,3,218,3,1,0,accounting,MEDIUM
0,0.81,0.96,3,226,3,0,0,sales,LOW
0,0.85,0.72,3,245,10,0,0,accounting,MEDIUM
0,0.97,0.52,5,149,3,1,0,sales,MEDIUM
0,0.84,0.53,2,275,3,0,0,product_mng,LOW
0,0.61,0.61,6,172,6,0,0,RandD,HIGH
0,0.71,0.85,3,202,3,0,0,marketing,MEDIUM
0,0.8,0.68,4,199,2,0,0,IT,MEDIUM
0,0.51,0.95,4,169,3,1,0,sales,LOW
0,0.61,0.55,5,121,3,1,0,sales,LOW
0,0.58,0.73,3,165,2,0,0,technical,MEDIUM
0,0.61,0.51,6,213,3,0,0,RandD,MEDIUM
0,0.85,0.67,3,176,2,0,0,IT,MEDIUM
0,0.76,0.72,4,266,3,0,0,IT,MEDIUM
0,0.77,0.72,5,226,4,0,0,sales,LOW
0,0.45,0.48,3,145,2,0,0,support,MEDIUM
0,0.45,0.75,2,246,2,0,0,product_mng,MEDIUM
0,0.95,0.57,5,216,3,0,0,product_mng,LOW
0,0.5,0.87,3,252,2,0,0,support,LOW
0,0.69,0.9,3,185,4,0,0,product_mng,LOW
0,0.7,0.85,3,188,2,0,0,technical,MEDIUM
0,0.61,0.73,3,172,3,1,0,support,LOW
0,0.83,0.87,5,248,3,0,0,sales,LOW
0,0.61,0.9,2,202,3,0,0,marketing,HIGH
0,0.55,0.81,5,251,3,0,0,IT,LOW
0,0.7,0.54,3,194,2,1,0,IT,LOW
0,0.43,0.77,3,237,3,1,0,technical,LOW
0,0.56,0.98,5,171,3,1,0,sales,LOW
0,0.59,0.88,3,159,2,0,0,technical,MEDIUM
0,0.72,0.85,5,237,4,0,0,accounting,LOW
0,0.94,0.69,3,164,2,0,0,IT,LOW
0,0.56,0.98,3,251,3,1,0,accounting,MEDIUM
0,0.61,0.53,3,166,3,0,0,marketing,LOW
0,0.61,1,5,243,2,0,0,technical,MEDIUM
0,0.61,0.74,5,282,3,0,0,IT,MEDIUM
0,0.64,0.52,3,166,3,0,0,technical,LOW
0,0.59,0.92,4,183,2,0,0,hr,LOW
0,0.41,0.72,4,104,3,0,0,sales,LOW
0,0.18,0.55,5,217,4,0,0,IT,LOW
0,0.93,0.94,4,217,2,0,0,management,LOW
0,0.76,0.83,4,246,2,0,0,sales,LOW
0,0.52,0.79,5,265,3,1,0,support,HIGH
0,0.67,0.84,6,250,2,0,0,sales,LOW
0,0.54,0.92,4,175,3,0,0,support,LOW
0,0.7,0.83,5,241,2,0,0,sales,MEDIUM
0,0.89,0.58,3,167,3,0,0,support,MEDIUM
0,0.63,0.62,3,141,3,0,0,sales,MEDIUM
0,0.67,0.73,3,203,2,0,0,technical,LOW
0,0.63,0.6,4,258,3,0,0,sales,MEDIUM
0,0.61,0.88,4,165,2,0,0,technical,MEDIUM
0,0.79,0.97,6,113,2,1,0,product_mng,MEDIUM
0,0.99,0.9,4,177,3,0,0,RandD,LOW
0,0.41,0.9,6,155,2,0,0,accounting,MEDIUM
0,0.54,0.71,5,173,2,0,0,hr,LOW
0,0.62,0.57,3,223,3,1,0,support,LOW
0,0.49,0.37,5,246,3,0,0,support,MEDIUM
0,0.6,0.67,3,249,2,0,0,sales,MEDIUM
0,0.76,0.7,5,195,3,0,0,RandD,LOW
0,0.61,0.98,4,266,2,1,0,product_mng,HIGH
0,0.9,0.55,3,259,10,1,1,management,HIGH
0,0.9,0.81,4,175,3,0,0,management,MEDIUM
0,0.84,0.63,2,162,3,0,0,sales,LOW
0,0.52,0.92,3,150,2,1,0,technical,MEDIUM
0,0.59,0.9,4,226,2,0,0,technical,LOW
0,0.74,0.63,3,180,2,0,0,hr,LOW
0,0.61,0.92,4,189,2,0,0,technical,MEDIUM
0,0.81,0.64,6,176,5,0,0,hr,LOW
0,0.95,0.68,3,165,3,0,0,IT,MEDIUM
0,0.13,0.65,2,209,5,0,0,accounting,LOW
0,0.37,0.41,2,113,3,0,1,RandD,MEDIUM
0,0.9,0.55,3,202,3,0,0,sales,MEDIUM
0,0.56,1,3,272,2,0,0,IT,MEDIUM
0,0.61,0.38,6,140,3,0,0,technical,HIGH
0,0.58,0.94,5,274,3,0,0,RandD,MEDIUM
0,0.65,0.82,4,196,2,0,0,IT,LOW
0,0.55,0.54,5,168,2,0,0,sales,LOW
0,0.44,0.39,2,188,3,0,0,technical,LOW
0,0.35,0.52,3,167,2,0,0,hr,LOW
0,0.94,0.71,3,175,3,0,0,IT,LOW
0,0.61,0.82,4,184,8,0,0,IT,LOW
0,0.61,0.77,3,193,3,0,0,technical,MEDIUM
0,0.19,0.91,6,202,3,0,0,sales,LOW
0,0.81,0.77,3,204,3,0,0,management,HIGH
0,0.32,0.97,6,272,2,0,0,sales,LOW
0,0.59,0.51,2,126,3,0,0,sales,MEDIUM
0,0.81,0.51,3,247,2,0,0,support,MEDIUM
0,0.59,0.57,2,170,3,0,0,technical,LOW
0,0.66,0.96,4,103,2,0,0,technical,LOW
0,0.94,0.71,3,223,4,0,0,sales,MEDIUM
0,0.6,0.73,5,241,3,0,0,sales,HIGH
0,0.91,0.52,3,256,2,0,0,support,HIGH
0,0.57,0.98,3,236,3,1,0,technical,MEDIUM
0,0.6,0.91,4,236,3,0,0,technical,LOW
0,0.66,0.38,4,145,5,0,0,technical,MEDIUM
0,0.89,0.66,4,176,3,0,0,sales,HIGH
0,0.52,0.9,3,133,3,0,0,product_mng,LOW
0,0.97,0.95,4,173,2,0,0,technical,LOW
0,0.98,0.62,5,202,2,1,0,support,LOW
0,0.74,0.57,4,172,3,0,0,product_mng,HIGH
0,0.98,0.87,4,202,2,0,0,sales,HIGH
0,0.97,0.55,4,258,3,0,0,hr,MEDIUM
0,0.88,0.61,4,177,4,1,0,support,LOW
0,0.32,0.66,5,116,5,1,0,technical,HIGH
0,0.52,0.8,3,252,4,0,0,product_mng,LOW
0,0.72,0.39,3,257,3,0,0,technical,LOW
0,0.84,0.66,4,204,3,0,0,IT,MEDIUM
0,0.64,0.92,5,211,2,1,0,IT,MEDIUM
0,0.72,0.66,4,184,3,0,0,management,HIGH
0,0.84,0.57,4,234,3,0,0,technical,MEDIUM
0,0.56,0.72,4,247,2,0,0,sales,MEDIUM
0,0.75,0.55,5,204,3,0,0,support,LOW
0,0.85,1,5,244,2,0,0,product_mng,MEDIUM
0,0.56,0.71,5,243,3,0,0,technical,MEDIUM
0,0.54,0.44,3,153,2,0,0,technical,LOW
0,0.5,0.55,4,148,3,1,0,hr,LOW
0,0.31,0.63,3,150,3,1,0,sales,MEDIUM
0,0.55,0.63,4,218,2,0,0,management,MEDIUM
0,0.69,0.98,3,168,2,0,0,RandD,MEDIUM
0,0.78,0.63,5,259,3,0,0,sales,LOW
0,0.7,0.6,3,224,3,0,0,support,MEDIUM
0,0.53,0.58,4,251,2,0,0,technical,MEDIUM
0,0.48,0.71,2,140,3,1,0,support,LOW
0,0.83,0.57,2,246,5,1,0,accounting,LOW
0,0.63,0.81,4,265,2,0,0,RandD,MEDIUM
0,0.74,0.85,4,105,5,0,0,sales,HIGH
0,0.91,0.93,4,184,3,0,0,technical,LOW
0,0.95,0.57,2,263,3,0,0,marketing,LOW
0,0.71,0.67,3,264,3,0,0,IT,MEDIUM
0,0.61,0.85,4,173,3,0,0,marketing,HIGH
0,0.61,1,5,204,5,1,0,management,MEDIUM
0,0.53,0.51,3,274,2,1,0,product_mng,MEDIUM
0,0.76,0.82,4,172,3,1,0,sales,MEDIUM
0,0.99,0.61,3,254,3,0,0,marketing,MEDIUM
0,0.23,0.67,4,163,5,0,1,support,LOW
0,0.94,0.51,6,239,5,0,0,sales,MEDIUM
0,0.7,0.71,5,269,3,0,0,technical,LOW
0,0.73,0.9,3,274,2,0,0,support,HIGH
0,0.61,0.96,3,255,4,0,0,sales,LOW
0,0.28,0.9,4,275,6,0,0,marketing,LOW
0,0.13,0.58,4,203,4,0,0,technical,LOW
0,0.84,0.74,4,226,2,0,0,accounting,HIGH
0,0.32,0.72,4,266,4,0,0,RandD,LOW
0,0.88,0.72,3,187,3,0,0,marketing,LOW
0,0.92,0.85,4,184,3,0,0,sales,LOW
0,0.95,0.81,5,210,4,0,0,sales,MEDIUM
0,0.84,0.71,3,199,3,0,0,IT,MEDIUM
0,0.67,0.4,4,274,3,0,0,sales,LOW
0,0.93,0.6,3,188,3,0,0,marketing,HIGH
0,0.97,0.7,3,253,3,0,0,sales,MEDIUM
0,0.48,0.7,3,213,10,0,0,sales,MEDIUM
0,0.65,0.53,5,202,3,0,0,product_mng,MEDIUM
0,0.14,0.74,6,160,5,0,0,technical,MEDIUM
0,0.61,0.85,4,200,4,0,0,technical,MEDIUM
0,0.54,0.67,4,282,6,0,0,technical,MEDIUM
0,0.73,0.67,4,153,3,0,0,IT,HIGH
0,0.61,0.6,6,205,5,1,0,technical,LOW
0,0.57,0.76,3,200,2,0,0,support,LOW
0,0.52,0.52,4,168,3,0,0,product_mng,MEDIUM
0,0.67,0.8,4,190,4,0,0,technical,MEDIUM
0,0.93,0.92,3,205,3,0,0,sales,MEDIUM
0,0.78,0.67,4,221,3,1,0,support,LOW
0,0.61,0.58,3,241,2,0,0,technical,LOW
0,0.49,0.78,3,264,4,0,0,accounting,LOW
0,0.79,0.63,3,212,2,1,0,sales,MEDIUM
0,0.8,0.72,3,271,2,0,0,product_mng,MEDIUM
0,0.18,0.75,4,170,5,0,0,sales,LOW
0,0.89,0.77,3,144,3,0,0,management,HIGH
0,0.72,0.67,4,192,3,0,0,sales,MEDIUM
0,0.77,0.51,2,254,5,0,0,accounting,MEDIUM
0,0.61,0.72,3,201,3,0,0,support,LOW
0,0.5,0.7,4,135,3,0,0,hr,LOW
0,0.69,0.8,5,263,3,1,0,accounting,MEDIUM
0,0.49,0.48,2,186,2,0,0,IT,MEDIUM
0,0.61,0.71,3,170,3,0,0,technical,LOW
0,0.67,0.49,5,241,8,0,0,sales,MEDIUM
0,0.67,0.4,4,274,3,0,0,sales,LOW
0,0.51,0.74,6,98,3,0,0,support,LOW
0,0.9,0.68,3,156,3,1,0,sales,HIGH
0,0.92,0.99,3,176,8,0,0,sales,MEDIUM
0,0.92,0.63,5,224,8,1,0,sales,LOW
0,0.49,0.88,4,244,3,0,0,sales,LOW
0,0.6,0.72,4,267,4,0,0,support,LOW
0,0.77,0.73,5,263,2,0,0,accounting,HIGH
0,0.19,0.64,6,222,5,0,0,product_mng,MEDIUM
0,0.9,0.98,4,257,3,0,0,IT,LOW
0,0.82,0.78,5,232,3,0,0,RandD,LOW
0,0.83,0.5,6,165,3,0,0,management,MEDIUM
0,0.63,1,5,244,2,0,0,hr,MEDIUM
0,0.5,0.63,3,160,2,0,0,sales,MEDIUM
0,0.82,0.79,3,176,3,0,0,technical,LOW
0,0.61,0.61,4,199,3,0,0,sales,LOW
0,0.61,0.83,5,269,5,1,0,sales,LOW
0,0.28,0.79,5,202,5,0,0,accounting,LOW
0,0.85,0.39,4,239,4,0,0,support,LOW
0,0.57,0.69,3,154,2,0,0,RandD,LOW
0,0.49,0.63,3,245,4,0,0,support,LOW
0,0.8,0.7,4,246,3,0,1,marketing,LOW
0,0.61,0.77,4,261,3,0,0,technical,LOW
0,0.53,0.74,5,237,2,0,1,support,MEDIUM
0,0.65,0.89,5,223,3,1,0,accounting,MEDIUM
0,0.81,0.61,2,176,5,0,1,marketing,LOW
0,0.97,0.79,2,272,2,0,0,sales,MEDIUM
0,0.65,0.71,3,170,2,0,0,product_mng,LOW
0,0.61,0.63,3,271,2,0,0,sales,LOW
0,0.7,0.98,4,146,3,0,0,marketing,LOW
0,0.61,0.98,2,238,4,0,0,support,MEDIUM
0,0.82,0.49,4,180,2,0,0,RandD,LOW
0,0.84,0.61,4,261,2,0,0,accounting,HIGH
0,0.82,0.9,4,232,3,0,0,RandD,LOW
0,0.6,0.91,2,168,4,0,0,hr,LOW
0,0.78,0.89,4,202,3,0,0,IT,MEDIUM
0,0.98,0.72,3,252,2,0,0,IT,LOW
0,0.6,0.71,4,202,3,0,0,marketing,HIGH
0,0.26,0.85,6,202,4,0,0,support,MEDIUM
0,0.32,0.74,3,211,3,0,0,technical,LOW
0,0.84,0.81,4,198,2,0,0,hr,MEDIUM
0,0.66,0.91,3,191,4,0,0,technical,LOW
0,0.43,0.46,2,239,3,1,0,sales,MEDIUM
0,0.38,0.49,4,196,3,0,1,management,HIGH
0,0.31,0.59,4,138,2,0,0,RandD,LOW
0,0.68,0.69,4,176,3,1,0,IT,MEDIUM
0,0.93,0.89,3,262,2,0,0,sales,LOW
0,0.93,0.97,3,256,2,1,0,product_mng,LOW
0,0.61,0.51,3,185,2,0,0,technical,MEDIUM
0,0.67,0.84,4,197,2,0,0,RandD,LOW
0,0.31,1,4,177,5,0,0,accounting,MEDIUM
0,0.21,0.99,6,165,4,1,0,RandD,LOW
0,0.78,0.65,3,157,2,0,0,sales,LOW
0,0.54,0.48,3,202,2,0,0,sales,LOW
0,0.56,0.64,3,202,3,0,0,RandD,MEDIUM
0,0.7,0.87,3,158,2,0,0,support,MEDIUM
0,0.78,0.71,4,129,2,0,0,technical,MEDIUM
0,0.34,0.72,3,118,4,0,0,IT,LOW
0,0.75,0.78,2,259,3,0,0,product_mng,LOW
0,0.57,0.76,2,176,3,0,0,technical,LOW
0,0.7,0.54,5,263,3,0,0,technical,LOW
0,0.88,0.6,4,208,7,0,1,management,HIGH
0,0.68,0.67,4,162,10,0,0,management,HIGH
0,0.64,0.55,3,246,2,0,1,marketing,HIGH
0,0.83,0.64,4,242,2,0,0,sales,LOW
0,0.98,0.53,4,166,2,0,0,support,MEDIUM
0,1,0.92,5,161,3,1,0,support,LOW
0,0.16,0.54,5,206,5,0,0,sales,MEDIUM
0,0.69,0.48,5,232,4,0,0,sales,MEDIUM
0,0.61,0.81,3,232,4,0,0,RandD,LOW
0,0.61,0.49,4,191,5,0,0,IT,LOW
0,0.8,0.87,4,217,3,0,0,IT,MEDIUM
0,0.82,0.67,3,229,3,0,0,sales,MEDIUM
0,0.92,0.77,3,236,3,0,0,sales,MEDIUM
0,0.68,0.53,3,156,4,0,0,accounting,MEDIUM
0,0.2,0.59,6,113,3,0,0,management,HIGH
0,0.61,0.78,3,239,6,0,0,sales,LOW
0,0.33,0.46,5,261,6,1,0,IT,LOW
0,0.61,0.57,3,149,2,0,0,accounting,MEDIUM
0,0.57,0.66,4,151,2,0,0,product_mng,LOW
0,0.81,0.8,3,183,2,1,0,RandD,MEDIUM
0,0.4,0.61,3,165,2,0,0,RandD,LOW
0,0.61,0.37,5,156,4,0,0,sales,MEDIUM
0,0.67,0.55,5,239,2,0,0,marketing,MEDIUM
0,0.78,0.62,4,150,3,0,1,management,HIGH
0,0.6,0.81,3,226,2,0,0,sales,MEDIUM
0,0.6,0.55,4,204,3,0,0,technical,HIGH
0,0.64,0.78,4,159,4,0,0,management,MEDIUM
0,0.4,0.64,3,188,3,0,0,support,LOW
0,0.66,0.58,3,157,2,0,0,support,MEDIUM
0,0.49,0.52,3,156,2,0,0,sales,LOW
0,0.37,0.92,4,211,7,0,0,sales,HIGH
0,0.9,0.72,2,107,6,1,0,technical,LOW
0,0.53,0.66,3,191,3,0,0,IT,HIGH
0,0.61,0.88,5,146,7,1,0,marketing,LOW
0,0.48,1,3,216,2,0,0,technical,LOW
0,0.64,0.64,3,234,3,1,0,sales,HIGH
0,0.55,0.92,3,198,3,0,0,sales,LOW
0,0.65,0.63,3,202,3,0,0,sales,HIGH
0,0.63,0.91,4,246,3,0,0,technical,MEDIUM
0,0.85,0.72,3,150,2,1,0,technical,LOW
0,0.82,0.71,3,150,3,0,0,support,MEDIUM
0,0.71,0.37,2,179,5,0,1,support,LOW
0,0.56,0.82,3,208,2,0,0,support,MEDIUM
0,0.99,0.62,5,133,3,0,0,technical,MEDIUM
0,0.61,0.5,3,269,3,0,0,marketing,MEDIUM
0,0.8,0.73,3,168,2,0,0,IT,LOW
0,0.54,0.69,3,141,4,0,0,sales,LOW
0,0.49,0.7,4,168,3,0,0,accounting,MEDIUM
0,0.79,0.99,4,177,3,1,0,support,MEDIUM
0,0.76,0.79,3,162,2,1,0,technical,MEDIUM
0,0.95,0.38,2,103,3,0,0,sales,LOW
0,0.72,0.9,4,202,2,0,0,hr,LOW
0,0.95,0.54,4,235,4,0,0,sales,MEDIUM
0,1,0.73,5,202,4,0,0,IT,MEDIUM
0,0.71,0.99,4,238,4,1,0,sales,HIGH
0,0.74,0.64,4,101,6,1,0,IT,LOW
0,0.8,0.72,4,173,3,0,0,accounting,LOW
0,0.16,0.96,6,211,6,1,0,RandD,LOW
0,0.61,0.5,3,217,2,1,0,IT,LOW
0,0.83,0.73,4,157,2,0,0,RandD,MEDIUM
0,0.65,0.92,4,242,2,0,0,RandD,MEDIUM
0,0.7,0.6,3,183,3,0,0,sales,LOW
0,0.77,0.66,6,181,4,0,0,product_mng,HIGH
0,0.91,0.74,5,192,3,0,1,accounting,MEDIUM
0,0.91,0.61,4,176,3,0,0,sales,LOW
0,0.79,0.72,5,238,8,0,0,sales,LOW
0,0.68,0.53,3,138,2,1,0,sales,LOW
0,0.2,0.94,6,191,5,0,0,support,LOW
0,0.18,0.79,4,240,5,0,0,RandD,LOW
0,0.48,0.61,3,251,3,0,0,support,MEDIUM
0,0.64,0.6,3,135,3,0,0,RandD,LOW
0,0.6,0.85,3,172,2,0,0,sales,LOW
0,0.89,0.55,5,251,10,0,0,management,HIGH
0,0.53,0.74,5,181,2,0,0,sales,MEDIUM
0,0.57,0.49,2,237,2,0,0,support,LOW
0,0.89,0.63,4,270,3,1,0,sales,MEDIUM
0,0.94,0.8,6,147,3,0,0,technical,MEDIUM
0,0.57,0.71,4,268,6,0,0,IT,MEDIUM
0,0.21,0.61,3,173,2,0,0,RandD,LOW
0,0.68,0.65,3,173,3,1,0,marketing,HIGH
0,0.65,0.7,4,182,2,0,0,support,LOW
0,0.74,0.63,3,230,2,0,0,product_mng,LOW
0,0.78,0.95,4,184,3,0,0,sales,LOW
0,0.34,0.46,5,131,3,0,0,marketing,MEDIUM
0,0.7,0.66,3,151,2,0,0,RandD,LOW
0,0.75,0.9,4,197,2,0,0,sales,MEDIUM
0,0.6,0.6,3,242,3,0,0,technical,MEDIUM
0,0.81,0.53,3,148,3,0,0,technical,LOW
0,0.36,0.95,6,276,2,0,0,support,LOW
0,0.61,0.5,4,175,3,0,0,support,MEDIUM
0,0.21,0.61,6,159,5,1,0,accounting,MEDIUM
0,0.84,0.6,3,186,3,1,0,support,MEDIUM
0,0.23,0.77,5,272,2,0,0,sales,LOW
0,0.61,0.93,4,199,3,0,0,technical,LOW
0,0.76,0.98,4,258,3,0,0,RandD,LOW
0,0.51,0.63,3,234,2,0,0,sales,HIGH
0,1,0.8,5,162,3,1,0,technical,MEDIUM
0,0.95,0.96,4,244,3,0,0,sales,LOW
0,0.92,0.62,4,196,3,0,0,support,MEDIUM
0,0.55,0.68,3,202,3,1,0,technical,HIGH
0,0.95,0.67,3,153,2,0,0,sales,LOW
0,0.52,0.64,4,268,3,0,0,marketing,LOW
0,0.19,0.92,5,193,6,0,0,technical,MEDIUM
0,0.71,0.49,4,202,2,1,0,RandD,LOW
0,0.99,0.72,3,119,2,1,0,marketing,LOW
0,0.8,0.82,4,271,4,0,0,sales,LOW
0,0.79,0.55,4,145,3,0,0,technical,MEDIUM
0,0.57,0.71,3,164,2,0,0,support,MEDIUM
0,0.4,0.62,4,202,5,0,0,accounting,LOW
0,0.76,0.45,4,147,2,0,0,product_mng,MEDIUM
0,0.99,0.99,3,158,2,0,0,technical,LOW
0,0.61,0.84,3,177,3,0,0,sales,MEDIUM
0,0.56,0.69,5,198,3,0,0,hr,LOW
0,0.81,0.53,3,258,2,0,0,IT,LOW
0,1,0.74,2,187,3,0,0,support,MEDIUM
0,0.78,0.96,3,217,3,0,0,marketing,HIGH
0,0.82,0.76,4,266,3,0,1,management,HIGH
0,0.66,0.61,4,263,4,0,0,sales,MEDIUM
0,0.4,0.71,5,173,5,0,0,technical,MEDIUM
0,0.63,0.52,5,209,8,1,0,RandD,LOW
0,0.6,0.85,3,209,2,1,0,technical,MEDIUM
0,0.77,0.49,4,266,2,0,0,hr,LOW
0,0.82,0.91,5,271,2,0,1,RandD,MEDIUM
0,0.97,0.63,3,270,4,1,0,technical,HIGH
0,0.8,0.71,3,203,3,0,0,support,MEDIUM
0,0.28,0.83,4,162,3,0,0,sales,LOW
0,0.77,0.52,4,241,3,0,0,product_mng,MEDIUM
0,0.83,0.74,3,259,3,1,0,accounting,LOW
0,0.49,0.89,4,201,8,0,0,sales,MEDIUM
0,0.77,0.64,3,191,3,1,0,product_mng,LOW
0,0.56,0.99,3,209,2,0,0,technical,LOW
0,0.54,0.75,3,240,3,0,0,support,MEDIUM
0,0.54,0.94,5,229,3,1,0,product_mng,LOW
0,0.48,0.61,3,146,3,0,0,marketing,MEDIUM
0,0.58,0.48,5,251,3,0,0,sales,MEDIUM
0,0.84,0.49,3,172,4,0,0,RandD,MEDIUM
0,0.5,0.76,4,198,3,0,0,support,MEDIUM
0,0.49,0.67,3,254,2,1,0,technical,MEDIUM
0,0.64,0.6,3,265,4,0,0,sales,LOW
0,0.73,0.6,4,224,3,0,0,sales,MEDIUM
0,0.73,0.88,4,236,3,1,0,technical,LOW
0,0.55,0.57,4,220,3,0,0,sales,MEDIUM
0,0.51,0.99,3,233,4,0,0,IT,LOW
0,0.79,0.74,4,222,2,0,0,accounting,MEDIUM
0,0.91,0.8,5,169,4,0,0,sales,LOW
0,0.13,0.52,6,188,3,0,0,sales,MEDIUM
0,0.6,0.79,4,262,3,0,0,sales,LOW
0,0.48,0.57,5,202,3,0,0,support,MEDIUM
0,0.13,0.5,3,202,5,0,0,RandD,LOW
0,0.61,0.62,6,202,6,0,0,sales,LOW
0,0.85,0.81,3,205,3,0,0,marketing,HIGH
0,0.5,0.78,3,206,3,1,1,sales,HIGH
0,0.61,0.69,4,160,2,1,0,support,HIGH
0,0.15,0.67,6,195,2,0,0,sales,MEDIUM
0,0.77,0.88,2,169,3,0,0,technical,MEDIUM
0,0.83,0.84,4,206,2,0,0,sales,MEDIUM
0,0.79,0.55,4,266,3,0,0,technical,LOW
0,0.62,0.91,4,231,3,0,0,technical,LOW
0,0.76,0.77,5,257,3,0,0,RandD,MEDIUM
0,0.66,0.65,4,244,2,0,0,IT,MEDIUM
0,0.8,0.58,4,238,2,0,0,sales,HIGH
0,0.71,0.39,3,261,3,0,0,RandD,MEDIUM
0,0.83,0.72,4,242,3,0,0,sales,LOW
0,0.72,0.79,4,192,4,0,0,sales,LOW
0,0.63,0.72,3,245,2,0,0,marketing,LOW
0,0.78,0.98,4,202,3,0,0,technical,LOW
0,0.61,0.72,6,101,5,0,0,hr,LOW
0,0.4,0.71,4,128,4,0,0,technical,MEDIUM
0,0.73,0.63,3,172,4,1,0,accounting,LOW
0,0.93,0.65,4,212,4,0,0,IT,MEDIUM
0,0.62,0.51,4,175,3,0,0,support,LOW
0,0.43,0.62,2,180,3,0,0,RandD,LOW
0,0.75,0.92,3,192,3,0,0,product_mng,MEDIUM
0,0.55,0.87,3,241,4,0,0,IT,LOW
0,0.71,0.72,3,271,2,0,0,support,LOW
0,0.49,0.54,6,214,3,0,0,sales,HIGH
0,0.66,0.64,5,208,4,0,0,RandD,MEDIUM
0,0.4,0.46,2,109,3,0,0,IT,LOW
0,0.38,0.71,3,189,5,0,0,support,MEDIUM
0,0.33,0.97,5,130,4,0,0,management,HIGH
0,0.72,0.71,4,176,2,0,0,hr,MEDIUM
0,0.59,0.73,2,230,3,0,0,technical,LOW
0,0.51,0.73,4,174,3,0,0,sales,MEDIUM
0,0.63,0.58,4,236,2,0,0,technical,HIGH
0,0.56,0.69,3,176,3,0,0,management,MEDIUM
0,0.48,0.53,4,271,3,0,0,hr,LOW
0,0.7,0.88,3,166,5,0,0,technical,LOW
